label,text
Politics,"LEGAL Every opportunity is being used in Azerbaijan to deepen hatred towards ethnic Armenians   Gagik Tsarukyan will be released on  million AMD bail   Efficiency and quality of justice in Europe  report   Tackling human trafficking more urgent than ever in COVID times   CPJ joins statement demanding justice for Maltese journalist Daphne Caruana Galizia   The videos have been duly documented by the Office of the Human Rights Defender being undeniable war crime evidence   The absence of possibility of exchange of bodies and prisoners of war for  days now is extremely inhumane Arman Tatoyan   European Courts decision on Turkish authorities request to lift interim measure indicated in the case of Armenia v Turkey   Within the framework of the criminal case on unleashing and waging an aggressive war against the Republic of Artsakh information was obtained on the involvement of international terrorist groups which became the subject of investigation   The disabled boy from Hadrut was shot in the chest and abdomen several times as well as in the palm of his hand when he raised it to show that he was unarmed New details,"
Politics,"LEGAL World Day against the Death Penalty  October  Joint Declaration by EU High Representative and Council of Europe Secretary General   Rik Daems The death penalty is an inhuman and degrading punishment and its prohibition is a fundamental principle of the Council of Europe   Rapporteurs call on parliaments to combat an emerging backlash against the rights of girls and women   Human Rights Defender Arman Tatoyan has appealed to the global community   The Azerbaijani actions aiming at deepening humanitarian disaster in Artsakh causing  casualties  wounded and over  material losses   How the European Convention on Human Rights is advancing equality for LGBTI people   Slovenians consider sexual abuse of children a serious problem but nearly half would not be able to recognise its signs   The Courts decision on the request for an interim measure lodged by Armenia against Turkey   Artak Beglaryan delivered a call upon the international community   The Government of the Republic of Armenia on behalf of the republic of Artsakh and on its own behalf has submitted a request with the European Court on applying interim measures,"
Politics,"LEGAL The Human Rights Defender visited the  French journalists of Le Monde who were injured in Artsakh   The Russian authorities should end continuous judicial harassment of human rights defenders   EU committed to tackle surge of genderbased violence during COVID   Artsakh Ombudsman published the firstphase results of the factfinding mission   Three civilians killed in Martakert following an Azerbaijani air strike Human Rights Defender   The Court grants an interim measure in the case of Armenia v Azerbaijan   Considering that the current situation gives rise to a risk of serious violations of the Convention the Court a Chamber of seven judges decided to apply Rule    Artsakh Human Rights Defender reports the names of four killed civilians   The Republic of Armenia has submitted new evidence on Azerbaijani forces targeting settlements   Corruption which brings about the war CSO AntiCorruption Coalition of Armenia strictly condemns Azerbaijani military aggressive attacks against Artsakh,"
Politics,"LEGAL Tsarukyans defendant The decision was illegal   As police investigate fresh attack amid Charlie Hebdo trial French media unify around free expression   COVID democracy human rights and the rule of law must not become the pandemics collateral damage   GREVIO report on Belgium violence against women should be more visible in national antiviolence policies   PACE monitors urge Georgian authorities to request Venice Commission opinion on changes to the process for appointing Supreme Court judges   The Assassination in Karvachar documentary film   Towards an internet Ombudsman institution   Antitorture committee urges Moldova to end persistent interprisoner violence and intimidation   A fight and an embarrassing situation on Raffi Street How a woman tried to escape from the police and got caught   Armenia Legislative proposal on insult and defamation compensation threatens press freedom,"
Politics,"LEGAL Men over  who have not served in the army can pay between  and  million AMD and return to Armenia without facing punishment New bill   For an international legally binding instrument on the freedom of exercise of the profession of lawyer   Justice by algorithm a committee urges smart regulation of AI in criminal justice to avoid unfairness   EU Priorities for the th session of the Human Rights Council from an EU perspective   Why wont the citizens location system be implemented after September th   The sanctions announced by the United States administration on  September against two Court staff members are unacceptable and unprecedented measures that attempt to obstruct the Courts investigations and judicial proceedings   COVID Trends in money laundering and terrorism financing   Arpine Hovhannisyan The temptation to silence the media is huge   The court has removed the obstacle for Team LLC to acquire Veon Armenia   Only two of the seven family members of a person who died from the coronavirus were tested Lawyer,"
Politics,"LEGAL PM Corruption must either be eradicated or it should be minimized in Armenia so that it never again reappears on our public agenda   Mr Avetisyan formed his impression of several deputies due to their tough questions Lilit Makunts   Another individual may be nominated at the last minute Shatiryan meets with My Step   New patrol service to start operating in Yerevan in the first quarter of    Did the aunt or the grandfather beat the  and yearold children   New factsheet on effective investigations into deaths or illtreatment caused by security forces   Turkish courts play whackamole with independent news outlets   The court awarded Ucoms motion to apply interim measure   Some state of emergency limitations were lifted parties gathering strikes of  people are permitted   Fugitive former member of Armenian Parliament extradited from Russia,"
Politics,"LEGAL Former Yerevan Mayor arrested for corruption   Antitorture Committee publishes two reports on Turkey   Armenian bar member Lucy Boyadjian Solimon rises high in New Mexico with judicial appointment   Rapporteurs respond to reports of mass arrests of demonstrators in Azerbaijan   Declaration by the High Representative Josep Borrell on behalf of the EU European Union response to promote international security and stability in cyberspace   Human Trafficking has no place in our days   Know your rights new passport for human trafficking victims in Tunisia   The withdrawal of Poland from the Istanbul Convention would represent a major setback for the respect for human rights in the country   The European Union calls on the Russian authorities to release Yuri Dmitriev immediately and unconditionally on humanitarian grounds   Russian journalist Dmitriy Nizovtsev beaten by unidentified men,"
Politics,"LEGAL The European Court of Human Rights awarded Gagik Khachatryans application by requesting the Government of the Republic of Armenia to ensure immediate medical treatment   Fight cybercrime with the Budapest Convention   Key amendment addressing Azerbaijans Human Rights violations adopted by House Rules Committee   Day of International Criminal Justice  the fight against impunity continues   General rapporteur deeply regrets the decision of the US Federal Government to resume executions   I will not rest until there is justice for Daphne says Pieter Omtzigt marking the th day since her murder   OSCE PA human rights leaders urge US government to reconsider decision to resume federal executions   Multilateralism  Secretary General publishes Annual Report   Eradicating prison overcrowding CPT urges intensifying temporary measures introduced to prevent COVID   Rapporteurs deeply concerned by the conviction of four human rights defenders in Turkey,"
Politics,"LEGAL Human trafficking for the purpose of organ removal needs urgent international attention concludes expert roundtable coorganized by OSCE and partners   The European Court refuses urgent measure in case concerning constitutional reform in Armenia   The draft law on Making Addenda to the RA Criminal Procedure Code was debated   Case weighting in judicial systems a new tool for proper functioning of courts   Russian journalists attacked harassed while covering vote for Putin to remain in power   A Russian court found prominent journalist Ms Svetlana Prokopyeva guilty on charges of justifying terrorism   PM For the first time a candidate for public position was exposed to integrity checks in Armenia   United States helps Armenia combat corruption with  million in assistance   Revised European Prison Rules new guidance to prison services on humane treatment of inmates   Sexual violence against children is an ongoing pandemic th anniversary of Lanzarote Convention,"
Politics,"LEGAL Confronting the silent and endemic crisis of harmful practices   Right to equal pay European Committee of Social Rights finds violations in  countries   A higher priority for stopping sexual violence against children   Drug policy better knowledge for greater protection   Detainees need protection from Covid   Human rights in biomedicine postCOVID action plan    UN Human Rights Council adopts Armeniasponsored resolution on Genocide prevention   OSCE PA webinar explores challenges faced by minorities and vulnerable populations during COVID pandemic   OSCE PA human rights leaders denounce antiLGBT actions in Poland   Rapporteur calls on Maltese authorities to make reforms real end impunity and ensure justice for Daphne Caruana Galizia,"
Politics,"LEGAL We did not set conditions Bright Armenia on the investigative committee for the coronavirus and Tsarukyans agenda   Armenian National Committee of Australia welcomes sacking of Adem Somyurek supporter of Turkish Grey Wolves   New guide to international protection for victims of trafficking   Pushbacks and border violence against refugees must end   Gagik Tsarukyan I had my suspicions but I did not have the right to express that but today I am responsible for what I say   Sexual violence survivors cannot be forgotten   Armenias exPresident Robert Kocharyan released on bail   Kim Kardashian to host Spotify podcast on criminal justice   Sanctions and measures without deprivation of liberty increasingly used in Europe new survey   Look at what your police did to my arms when I ask them to let me go because I am a journalist they choke and tackle me Journalist attacked by the police,"
Politics,"LEGAL It is mandatory for citizens to wear masks and carry ID starting June  fines for not complying   I will cut my hands off here if it is proven that I bribed someone Naira Zohrabyan   Gagik Tsarukyan stripped of immunity  My Step deputies voted in favor   NSS opens new criminal case on alleged votebuying by Prosperous Armenia Party   EU Annual Report on Human Rights and Democracy in the World    Human rights and democracy in the world Council approves  EU annual report   Naira Zohrabyan Today marked the beginning of the end for these authorities   The actions of the Police testify that it does not follow even the basic guarantees of the protection of human rights provided by the RA Constitution and laws Arpine Hovhannisyan   Over  people taken into custody near NSS building   One grabbed me by the neck another one pulled me by the legs Prosperous Armenia deputy was injured,"
Politics,"LEGAL MP Gagik Tsarukyans home searched   Upholding human rights in times of crisis and pandemics the right to equality and nondiscrimination   Justice in lockdown new methods based on human rights could be model for future   Cyprus needs effective legal aid and compensation for victims of human trafficking   Slovakia should improve access to justice and provide effective remedies for victims of human trafficking   PM instructs new police chief to focus on enforcement of antiepidemic rules   Austria New report praises efforts to curb human trafficking but more must be done   Preventing COVID Council of Europe supports prison systems in Armenia Georgia Moldova Montenegro and North Macedonia   We stand ready to support Mr Sassounian in all future appeals for his release Pan Armenian Council of the Western United States   Increasing legal and political difficulties with implementing judgments of the Strasbourg Court warns committee,"
Politics,"LEGAL Russian officials arrested on suspicion of arranging supply of dualuse products to Azerbaijan   Implementing European Court of Human Rights judgments   Wearing masks in public places mandatory in Armenia   Open Society statement on the death of George Floyd and the right to protest   GRECO urges public authorities to be exemplary and transparent new report by Council of Europes anticorruption body   I cant help thinking that the article posted on the openDemocracy platform has a clear direction and I do not exclude that it may be ordered Gevorg Grigoryan   The Court delivers its advisory opinion on questions asked by the Constitutional Court of Armenia   The Prison Medical Center State NonCommercial Organization and the RA Penitentiary Service are blatantly and gravely violating detainee Gagik Khachatryans constitutional right to health thus jeopardizing his life and health   CPT annual report   years preventing torture and illtreatment   The Azerbaijani authorities on injecting the hatred virus against Armenians and everything Armenian into the public consciousness,"
Politics,"LEGAL Forthcoming delivery of an advisory opinion in response to a request from the Constitutional Court of Armenia   Governor Newsom denies Sassounian parole   Azerbaijan violated the Convention by releasing an extradited officer who had murdered an Armenian soldier during training in Hungary   COVIDMissing Childrens Day missing migrant children need our help   Justification rulings on the March st case Aram Barseghamyans case to be investigated again   Armenia ratifies European Convention on child abuse   Depriving trans and intersex people of legal gender recognition in Hungary is intolerable says General Rapporteur   Stop jailing journalists Turkey and Azerbaijan must uphold Council of Europe standards   The Azerbaijani Commissioner distorted words of the Armenian Human Rights Defender and made political statements Arman Tatoyans response to the Azerbaijani ombudspersons remarks   Ministry of Justice submits  activity report,"
Politics,"LEGAL Addressing sexual violence against children a political priority   Legislation to fine citizens  AMD for not wearing masks passes after first reading   COVID PACE rapporteurs call for the immediate release of Osman Kavala after Strasbourg Court decision   Rustam Badasyan The free movement of citizens will be allowed but on several conditions   Robert Kocharyan to remain in custody as court denies him release on bail   Unknown persons destroyed Ucoms mobile station in Armavir   New factsheet highlights decades of constitutional reforms following ECHR judgments   COVID a rapporteur urges aid for internally displaced children   The Office of Prosecutor General is obliged to immediately launch a criminal case and to institute a criminal prosecution against Prime Minister Pashinyan under Article  of the Criminal Code  High Treason David Shahnazaryan   The European Court has found violation of the Article  right to life of the European Convention of Human Rights and awarded to the applicant just satisfaction,"
Politics,"LEGAL The European Court has delivered a judgment on the third case brought by Khadija Ismayilova against Azerbaijan   Rest assured that our group of companies stands firm in its position and is in control of the situation Gurgen Khachatryan   Secretary General Governments must protect the essential role of journalists in democracy especially in times of crisis   COVID committee chairs discuss the pandemic human rights and the rule of law with Council of Europe experts   OSCE Special Representative for Combating Trafficking in Human Beings offers recommendations on shortterm responses to COVID   Khachatryans legal team notes that actions outside of legal norms are being implemented against Gurgen Khachatryan   Dont forget those behind bars during coronavirus pandemic OSCE PA human rights leaders say   Robert Spano elected President of the European Court of Human Rights   Call for urgent legal steps to redress the discriminatory effects of the Turkish Criminal Enforcement Law   Azerbaijan Statement by the Spokesperson on the acquittal of Ilgar Mammadov and Rasul Jafarov,"
Politics,"LEGAL Challenges to human rights in Europe intensified in    COVID pandemic Council of Europes body GRECO warns about corruption risks   PM holds meeting on draft police reform strategy   Fighting COVID is a battle for human rights   OSCE Media Freedom Representative worried about situation of journalists being kept in prison despite release law in Turkey amid coronavirus concerns   Azerbaijan uses COVID restrictions to arrest opposition activists  HRW   COVID Assembly President launches PACEvoices   The singer of my brother and I are shooting the Turks will not be prosecuted according to this new legislation Deputy   If we did not take action  percent of the population wouldve been infected the number of critical cases in Yerevan wouldve reached  Tigran Avinyans speech in parliament   Russia In light of the coronavirus pandemic and the challenges it presents access to health care in prisons and detention facilities worldwide must be ensured,"
Politics,"LEGAL COVID rapporteurs welcome prisoner pardon in Azerbaijan but call for release of all political prisoners   New EU initiative to help fight organised crime in Eastern Neighbourhood   Data can help save lives but must be managed with great caution say OSCE PA human rights leaders   Armenia prison population rate and prison density drop significantly   Amid COVID concerns PACE monitors urge Turkish authorities to ensure any prisoner release is nondiscriminatory   Antitrafficking experts note  rise in identified victims since    Armenia law restricts privacy amid COVID fight   Protection from domestic violence urgently needed for women and children under stayathome orders say OSCE officials   Execution of ECHR judgments  Annual report  shows significant progress but challenges remain   Vincent van Gogh painting stolen during overnight raid on Netherlands museum The Telegraph,"
Politics,"LEGAL All journalists jailed globally must be freed amid COVID pandemic   Human Rights and Democracy striving for dignity and equality around the world   Human rights and democracy a new Action Plan for new challenges   Quarantined citizens violated rules two days ago Hayk Mhryan   The legislative package proposes to extend the term of the state duty payment fixed for the importing cement from Iran to Armenia   United States Statement by the Spokesperson on the abolition of the death penalty in Colorado   OSCE Media Freedom Representative concerned about detention of several journalists following their reports on coronavirus crisis in Turkey   Parliament adopts legislative bill defining punishments for those who violate selfisolation and quarantine orders   Issues on legislation improvement debated   PACE monitors for Azerbaijan welcome release of Afgan Mukhtarli,"
Politics,"LEGAL Rapporteur welcomes Azerbaijans release of Afgan Mukhtarli calls for immediate action on all cases of political prisoners in Azerbaijan   Draft of punishment for breaking quarantine is ready   European Court of Human Rights is taking exceptional measures   Government declares state of emergency in Armenia   Discussion on rise of efficiency of cooperation in combating violence against women and children   Remembering victims of terrorism growing stronger together   Titus Corlean condemns new death penalty handed down in Belarus   EU to assist Armenia with forensic DNA profiling   The mother and child were beaten New details about the murder in Gyumri   Gagik Khachatryans legal team urges an immediate surgery for Gagik Khachatryan,"
Politics,"LEGAL The Armenian parliamentarians highly assessed the efforts of the structure for having effective judicial legal system in Armenia   I invited a large group of critics to the Presidential Residence but none of them came Armen Sarkissian on criticism about the referendum date   We discussed a broad scope of issues related to the Armenian recent developments as well as the human rights system of the country Arman Tatoyan   The European Courts sentences for  percent of the critical cases in connection to Armenia have not been carried out Philip Leach   Sitara Ibragimbeyli and her film Terpsichore How the EU supports gender equality in Azerbaijan   A Facebook post that put an end to the group of dangerous pickpockets   Rik Daems calls for the right to a healthy environment   OSCE PA human rights leaders urge action on combating intolerance in wake of Hanau shootings   Human rights should be respected and protected without distinction of any kind including the political jurisdictional or international status of the country   In case of necessity we will take all legal measures to protect Serzh Sargsyans rights freedom and dignity RPA Executive Body,"
Politics,"LEGAL EU priorities for the rd session of the Human Rights Council   Crashing the Constitution to crush a court   PM Pashinyan offers condolences to Angela Merkel   WikiLeaks founder Julian Assange to face extradition hearing in UK    percent do not believe that the Prime Minister is corrupt Noteworthy study about the perception of corruption after the revolution   Freedom of speech is an absolute value and no one has the right to question that truth   Meeting with Justice of the Supreme Court of the Kingdom of Denmark Anne Louise Bormann   A range of issues related to the protection of human rights was discussed during the meeting   Turkish authorities must restore judicial independence and stop targeting and silencing human rights defenders   Human rights EU adopts conclusions on EU priorities at United Nations Human Rights Fora in,"
Politics,"LEGAL Daphne Caruana Galizia assassination the public inquiry set up by the government is making real progress   The new Constitutional Court will always be in agreement with the authorities Davit Harutyunyan   Soldier who died in unknown circumstances lived in a rented apartment in Yerevan   The dilemma of state defense and selfdestruction   Lawyer of Arakel Movsisyans son files complaint with the Court of Appeals   Azerbaijan is overtly violating its international human rights obligations   Constitutional Court referendum set for April    Security Council Secretary on suicides and deaths in the army under new authorities   Parliament passes draft decision of the National Assembly on referendum of draft law on RA Constitution Amendments   The people of Armenia shall decide on the Constitutional Court issue  PM Nikol Pashinyan addresses the extraordinary session of the National Assembly,"
Politics,"LEGAL Manvel Grigoryan is still in rehabilitation Nazik Amiryan   Fake emergency call on bomb nothing dangerous was found   Dunja Mijatovi The children of suspected ISIS fighters stranded in the camps of Northern Syria must be repatriated   Armenia remains in top ten in terms of pending applications   Repatriating children from conflict zones is a human rights obligation   Nikol Pashinyan The most important goal of the ongoing police reform is to forge new policecitizen relationship   The shooter demanded to see Viktor Soghomonyan he wanted to go to Robert Kocharyans office Witness   I think the experience in the field of constitutional reforms should be a priority for the work of this commission Arpine Hovhannisyan   Pashinyan on Kutoyans death and criticism from former authorities Why didnt they say anything when Hayk Harutyunyan died   A fully functioning and professional judicial system complying with the letter and spirit of the law is of utmost importance for the establishment of democratic state Bako Sahakyan,"
Politics,"LEGAL Manvel Grigoryan to be released from custody   Grieving Armenian mothers protest prosecutors appeal release of orphan trafficking suspects   OSCE Media Freedom Representative welcomes the end of ban on Wikipedia in Turkey a victory for access to information   European Commission solemn undertaking before the Court of Justice of the European Union   Vclav Havel Human Rights Prize  call for nominations   Gagik Khachatryan is hospitalized   In most cases authorities do not protect women and child survivors of domestic violence jeopardizing their lives and wellbeing   The Ombudsman urges the international community to give a proper legal assessment to the  January massacre in Baku in accordance with the fundamental principles and norms of international law   Murderer of Armenian soldier in Turkey sentenced to  years in prison   EU renews its terrorist list of persons and organisations subject to sanctions,"
Politics,"LEGAL Armenia joins the Council of Europes drug policy expert body Pompidou Group   Rapporteur on political prisoners in Azerbaijan deplores the authorities failure to implement judgments of the Court   Monitors call on Azerbaijan to comply with Strasbourg Court ruling and annul sentences against Ilgar Mammadov   A Facebook user detained on pretext of endangering national security in Armenia   Prosecutor General files motion to court to exonerate two persons convicted in  unrest case   Everyone knows about seemingly independent justice systems that are truly governed by one party Badasyan   Police Chief orders internal investigation into lawfulness of YSU Student Council heads detention   Yerevan State University Student Council president detained   Four arrested in ongoing illegal international adoption investigation   Prosecutor rejects indictment of exSpeaker tasks additional probing,"
Politics,"LEGAL Expresidents nephew Narek Sargsyan jailed pending trial   Kocharyan again denied bail    of Armenia prison population are remand detainees   Kocharyans supporter proposes  March  victim to refuse from testimony  Police   LM sold from the Republican Maternity Hospital  years ago returned to Armenia from Germany   Freezing injunction imposed over some of Serzh Sargsyans assets   Deputy chief of traffic police released from custody   Cultural event held in Abovyan CriminalExecutive Institution   Is Armenias proposed wiretapping bill unconstitutional   Protection of socioeconomic rights under spotlight of Armenian Ombudsman,"
Politics,"LEGAL Police questioninginterrogation to be videotaped   EU supports criminal justice reform in Armenia   Daniel Ioannisyan believes the NSS is resisting the revolution   ExPresident Kocharyan taken to hospital   Council of Europe experts recognize anticorruption efforts but more must be done to fully comply with recommendations   Human Rights Day  time for the youth to change the world   year old stabbed by classmate at school brawl in Yerevan   We have achieved a lot but more needs to be done   No distinction is made between former and incumbent governments in the fight against corruption  PM attends Fighting Corruption for Sustainable Development Goals conference   You are not alone OSCE PAs Hadjiyianni and Link mark Human Rights Day with calls for solidarity,"
Politics,"LEGAL Armenian Justice Minister highlights Georgias experience in combating mafia   A lot has changed in defense sector in terms of corruption cases says deputy minister   Strengthening transparency and accountability key to fighting corruption says OSCE PAs Charalambides   Court jails deputy minister of sports pending trial   General Prosecutors Office of Armenia receives complaint of Serzh Sargsyans lawyer   The case against Serzh Sargsyan is meaningless Armen Ashotyan   Sergo Karapetyan was your minister thats like Mane Tandilyan testifying against me and I blame Nikol for it Edmon Marukyan on Serzh Sargsyans criminal charges   I cannot express how indebted they are to Serzh Sargsyan for being in power today Gevorg Petrosyan on Serzh Sargsyans criminal charges   ExDeputy Minister of Justice Gevorg Kostanyan indicted with  articles   Mayor of Dilijan indicted for misconduct and fraud,"
Politics,"LEGAL For a legally binding Council of Europe instrument against trafficking in human tissues and cells   Concerted action against human trafficking   Woman in Armavir region surprises investigators She provides statement that her husband raped her for  years   Abusers are removed from their homes and freeze in the cold when they go home they are caught and charged Investigators and lawyers regarding practical problems   Tycoon Samvel Karapetyan refuses to testify concerning nephews alleged involvement in extortion   PACE welcomes steps taken by Interpol to end abuse but says more can be done   Prosecutions duty is to present documents relating to Kostanyan says Prosecutor General   Former Prosecutor General Gevorg Kostanyan declared wanted   Grenade was found   Authorities confiscate lawyers computer in criminal investigation,"
Politics,"LEGAL Armenias National Security Service investigating illegal international adoption cases   TAIEX organises the th International Forum for Prosecutors on Fighting CrossBorder Organised Crime   School in Yerevan evacuated amid bomb threat   Total of  drams in assistance provided to March st victims so far   Memorandum of the Artsakh Republic Foreign Ministry disseminated in the UN   Police launch inquiry into online footage showing alleged torture case   President and Cofounder of the European Womens Lobby on the Istanbul Convention and misunderstandings   Robert Kocharyans trial depends on Nikol Pashinyans will Sevak Torosyan   Suspect arrested in fatal stabbing of taxi driver outside Burger King in downtown LA   The Istanbul Convention as topic for informational manipulations,"
Politics,"LEGAL Prevention of domestic violence through a multisectoral response discussed in Armenia   Andranik Kocharyan regarding important data provided by the Ministry of Defense and potential conspiracy involving April War   Everything we have was obtained legally Levon Kocharyan   OSCE PA human rights Chair and ViceChair call for commutation of death sentence in Belarus urge moratorium   The Instanbul Convention has not been officially put into circulation in parliament yet Vladimir Vardanyan   Zangezur Copper Molybdenum Combine personnel under criminal investigation after river contamination   Investigators lift family visit ban for jailed exdeputy chief of staff of parliament   Sanasaryan faces new criminal investigation   Council of Europe contact visit to Armenia on the Istanbul Convention   Harassment parliamentarians urged to lead by example,"
Politics,"LEGAL Sanasaryans trial begins   Court denies prosecutions motion to rearrest Multi Group Director    bodies found in refrigerated trailer   ExDeputy Chief of Staff of Parliament jailed   Not the time to lackey new shoulder straps we may lose our homeland Ara Saghatelyan spoke about the criminal case against Babloyan and Babayan   Nairi Hunanyan likely to be denied parole   I believe that it is immoral for Nairi Hunanyan to use that law Anahit Bakhshyan   It is just shameful Kocharyans son on Constitutional Court situation   Kocharyan discharged from hospital taken back to jail   Day against Human Trafficking Better protection for victims through concerted panEuropean action,"
Politics,"LEGAL Prime Minister attends memorial service for slain police officer Tigran Arakelyan   Armenia elected to UN Human Rights Council   Police officer killed while on duty awarded with Medal of Courage   Prosecutor General awards police officers killed and wounded while on duty   Armenia Journalists union denounced attack on online portal Hayeliam   Court hearing on Kocharyans case postponed until November    Armenia Judicial reform praiseworthy but early retirement for Constitutional Court judges should be strictly voluntary says Venice Commission   Jailed exfinance minister taken to hospital for medical checkup   Marking antideath penalty day PACE committee focuses on the trauma of children whose parents are executed   Expresident Robert Kocharyan undergoes surgery,"
Politics,"LEGAL th anniversary of the Charter of Fundamental Rights Council reaffirms the importance of EU common values   Monitors welcome Turkey Constitutional Court ruling and the release of former MP   Yerevan hosts nd Meeting of the EUArmenia Strategic Policy Dialogue Justice Reform Strategy   Kocharyan taken to hospital for examination again   Effective anticorruption institutions to be set up in Armenia including an anticorruption committee   They were killed because they were women   European Courts judgment Armenian system for deprivation of legal capacity fails to take individual needs into account   Constitutional Court president opts out from his impeachment debates   Marija Pejinovi Buri to use full powers to ensure human rights protection   Men believe they experience psychological and economic abuse more than women,"
Politics,"LEGAL Speech by the RA NA Deputy Tatevik Hayrapetyan in PACE   RA NA Delegation to PACE organizes unprecedented event with participation of Human Rights Defender of Artsakh   Seven important facts about charges against Gagik Khachatryan   Artak Beglaryan addressed a talk at the Council of Europe on the challenges of human rights protection in de facto states   They are keeping Kocharyan in custody but there are no facts surrounding the killings Raffi Hovhannisian   The reality is not only that group of men or crying and screaming women   Kocharyan taken to hospital for routine checkup   Court of Appeals rejects jailed exSRC presidents motion to be set free   Anticorruption strategy discussed in government   Former Yerevan Mayor Yervand Zakharyan charged with abuse of official power,"
Politics,"LEGAL Decision by the Committee of Ministers on the execution by Armenia of the European Court judgments   The EU welcomes changes in the Armenian judiciary Ten years ago I saw what it means when normal people have no confidence in the judiciary   Artur Vanetsyan When the results of the investigation are published you will see that the head of the NSS was a qualified professional and continues to remain one   Prison food to be served by private catering companies in Armenia   Sanasaryans indictment sent to court   Court of Cassation rejects to take into examination application of Kocharyans lawyers   Nikol Pashinyan alludes to reason why radical changes took place in power structures during New York meeting   Minister of Defense Manvel Grigoryans condition worries me   Hayk Harutyunyan said that he was aware of Robert Kocharyans event Seda Safaryan   General Prosecution denies allegations on pressuring expolice chief before death,"
Politics,"LEGAL Former Police Chief Hayk Harutyunyan questioned in  March  investigation as witness   Person at Hayk Harutyunyans apparent suicide scene questioned authorities deny pressure allegation   Corporacin Amrica Airports International Compliance and AntiCorruption Congress  has been held    Former law enforcement official found shot dead in Armenian village   PM Legislation provides Eduard Martirosyan and Arman Sargsyan the opportunity to exercise the powers of NSS Director and Chief of Police   Specific support to Armenia background report   The final decision will be made in Stepanakert Davit Tonoyan   Court denies to release Kocharyan on bail   We should give new impetus to fight against corruption Pashinyan chairs consultation   Parliament supply staffer arrested for faking commemorative medals,"
Politics,"LEGAL Resolute steps towards a state of law  PMs spokesperson on Jhangiryans exoneration   I will ask him at the next football game Davit Tonoyan on meaning behind Vanetsyans statement the honor of an officer is above all   Removing Artur Vanetsyan could be dangerous for the authorities Gevorg Gorgisyan   I am carrying out my responsibilities I will not leave my work unfinished Davit Tonoyan   First deputy named acting Police Chief   Former Police Chief of Armenia Vladimir Gasparyan charged for abuse of power   PM fires Police Chief Valery Osipyan   This issue was not even mentioned Ararat Mirzoyan on rumors about Osipyans resignation   Kosh prison warden arrested on suspicion of bribery   Tonoyan assures that there was no discussion of his or Osipyans resignation at Security Council meeting,"
Politics,"LEGAL Kocharyan appeals court verdict files motion on bail   Robert Kocharyan If I were a runaway Azeris would be drinking tea in Stepanakert right now   Kocharyans attorney files motion to release exPresident on bail   Kocharyan to remain jailed as court rejects motion   Ararat Mirzoyans extraordinary speech on the RA Constitutional Court and the situation created over it   Armenia creates two new anticorruption bodies   Nikol Pashinyan I must explain what mining has to do with national security   Parliament approves criminalization of animal abuse at first hearing   Parliament gives first hearing OK to law tackling pickpocketing   Ad hoc committee gathers very important information on  April War from summoned soldier,"
Politics,"LEGAL  syndicate ringleader set free on  dram bail   Gynaecological and obstetrical violence lifting the taboo   Court issues second arrest warrant for expresidents brother Levon Sargsyan   Decision on mediation to release Robert Kocharyan to be published on September th   Kocharyans immunity doesnt cover pressed charges argues prosecutor   Kocharyan trial begins   Former interim rector of State Economics University suspected in misconduct   Kocharyans supporters announce indefinite sitin   Investigative Committee of Armenia presses charges against former presidents brother   Authorities investigate possible arson in August  Yerevan shopping center fire,"
Politics,"LEGAL Prosecutor General files motion to court to posthumously exonerate Smbat Ayvazyan   Exfinance minister appeals jailing   Police investigate illegal operations of travertine mine damages total nearly  million drams   Criminal investigation underway over September  prison riots   Kocharyans lawyers file motion to change preventive measure and suspend criminal prosecution    arrested in attempted armed robbery in Yerevan highend watch store   Authorities study British nationals accounts on  killing involving Kocharyans security detail   Justice Ministry clarifies proposed regulation on early retirement of Constitutional Court members   General Manvel Grigoryans nephew taken into custody   Vladimir Karapetyan The opposition cant gather more than  people,"
Politics,"LEGAL At Sitting of RA NA Standing Committee on State and Legal Affairs   Shots fired in Yerevan two hospitalized   Constitutional Court can make no decision over any concrete criminal case Gor Abrahamyan   General Prosecution refrains to comment Constitutional Courts Kocharyan decision for now   Constitutional Court delivers verdict for Kocharyans appeal   Female protester I want Kocharyan to be jailed for life   PM Pashinyan Vows Tougher Fight Against Corruption   Armenia tackles mafia with new exclusive antiorganized crime legislative package   Former Tax Chief Gagik Khachatryan Faces More Corruption Charges   A Legal Analysis Can Lydian International force the Armenian government to give up Amulsar,"
Politics,"LEGAL Armenian Constitutional Court delays examination of Robert Kocharyans application   Former Finance Minister of Armenia Gagik Khachatryan Arrested   I welcome the observation of holding unconditionally free fair and transparent elections in Artsakh Masis Mayilyan   Armenia Unlikely To Ratify Contentious European Treaty In  Minister Says   Amulsar Mining Project Risks Manageable Insists Top Investigator   Armenia To Have AntiCorruption Court Committee and Independent Commission Minister Says   Armenian National Security Service apprehends two internationally wanted Indian terror suspects   Venice Commission ready to provide advisory opinion to Armenian Constitutional Court on Kocharyans case   Government scrutinizes possible need for another environmental audit on Amulsar   Investigative Committee of Armenia release studies and assessment of Amulsar audit conclusion,"
